NMDEPT;NMLOKASI;NMGIAT;PAGU_DIPA;REALISASI;BLOKIR;TAHUN
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;DKI JAKARTA;Pelatihan Vokasi Sektor ESDM;28708542000;28615632143;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;DKI JAKARTA;Pendidikan dan Pelatihan Aparatur Sipil Negara;2836720000;2826429961;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;JAWA BARAT;Pendidikan Vokasi Sektor ESDM;6183392000;6078681947;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;JAWA BARAT;Pengelolaan Manajemen Kesekretariatan Pendidikan Vokasi dan Sektor ESDM;9995187000;9982117823;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;SUMATERA BARAT;Pelatihan Vokasi Sektor ESDM;4506006000;4490541788;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;SUMATERA BARAT;Pengelolaan Manajemen Kesekretariatan Bidang Pengembangan Sumber Daya Manusia ESDM;8778073000;8718167044;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;SUMATERA BARAT;Pendidikan dan Pelatihan Aparatur Sipil Negara;1753178000;1751307532;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;DI YOGYAKARTA;Mitigasi dan Pelayanan Kebencanaan Geologi;6087799000;6079889674;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;DI YOGYAKARTA;Pengelolaan Manajemen Kesekretariatan Bidang Geologi;14488651000;14402080683;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;DKI JAKARTA;Mitigasi dan Pelayanan Kebencanaan Geologi;436860000;436515388;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;DKI JAKARTA;Data, Informasi, Rekomendasi dan Layanan Geologi;2043279000;2040810030;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;DKI JAKARTA;Pengelolaan Manajemen Kesekretariatan Bidang Geologi;9351494000;9260601935;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;JAWA BARAT;Pengelolaan Manajemen Kesekretariatan Bidang Geologi;2,73278E+11;2,68988E+11;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;JAWA BARAT;Data, Informasi, Rekomendasi dan Layanan Geologi;85673428000;58138607591;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;JAWA BARAT;Mitigasi dan Pelayanan Kebencanaan Geologi;46744157000;44967001820;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;DKI JAKARTA;Pengaturan, Penetapan dan Pengawasan pada Penyediaan dan Pendistribusian BBM dan Kegiatan Usaha Pengangkutan Gas Bumi Melalui Pipa;92557577000;92151563567;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;DKI JAKARTA;Pengelolaan Manajemen Kesekretariatan Bidang Hilir Migas;1,63589E+11;1,62739E+11;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;DKI JAKARTA;Pengelolaan Energi Baru Terbarukan dan Konservasi Energi;1,10536E+11;93177485044;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;DKI JAKARTA;Perencanaan, Pembangunan dan Pengawasan Infrastruktur Energi Baru Terbarukan dan Konservasi Energi;5,70665E+11;5,69453E+11;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;DKI JAKARTA;Pengelolaan Manajemen Kesekretariatan Bidang EBTKE;1,07171E+11;1,06744E+11;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;ACEH;Pengelolaan Hulu Minyak dan Gas Bumi Aceh;4004984000;4001259617;0;2022
KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL;ACEH;Pengelolaan Manajemen Kesekretariatan Bidang Hulu Migas Aceh;68267053000;67925386364;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pengelolaan Organisasi dan SDM;25635530000;25537183637;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Penegakan Hukum Keselamatan Pelayaran;2084706000;2068660890;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pengelolaan Komunikasi dan Informasi Publik;35094353000;35040897736;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pengelolaan Perencanaan, Keuangan, BMN dan Umum;3,69891E+11;3,68384E+11;0;2022
KEMENTERIAN PERHUBUNGAN;PERWAKILAN RI DI LUAR NEGERI;Pengelolaan Perencanaan, Keuangan, BMN dan Umum;13096901000;12975279675;0;2022
KEMENTERIAN PERHUBUNGAN;PERWAKILAN RI DI LUAR NEGERI;Pengelolaan Kemitraan dan Kerjasama;2567090000;2554245467;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Legislasi dan Litigasi;8862044000;8672964718;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pengelolaan Sistem Informasi dan Teknologi;4832000000;4819473458;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pengelolaan Kemitraan dan Kerjasama;7355974000;7352689940;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pengelolaan Transportasi Berkelanjutan;2938427000;2938372829;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pelayanan Pemeriksaan Kecelakaan Moda Transportasi;12764357000;12764063255;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pelaksanaan Pengawasan Internal;17084364000;17081743018;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pengelolaan Organisasi dan SDM Pengawasan;3835000000;3834618558;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Pengawasan;61891079000;60916740733;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pengelolaan Sistem Informasi dan Teknologi Pengawasan;1426000000;1425877817;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pengelolaan Kemitraan dan Kerjasama Pengawasan;600000000;599848408;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pengelolaan Komunikasi dan Informasi Publik Pengawasan;1250000000;1249122686;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Legislasi dan Litigasi Pengawasan;1050000000;1049812494;0;2022
KEMENTERIAN PERHUBUNGAN;JAWA BARAT;Keselamatan dan Keamanan Transportasi Darat;37724481000;37584863833;0;2022
KEMENTERIAN PERHUBUNGAN;JAWA BARAT;Penunjang Teknis Transportasi Darat;11212876000;10993481408;0;2022
KEMENTERIAN PERHUBUNGAN;JAWA BARAT;Pengelolaan Organisasi dan SDM Transportasi Darat;59009205000;58513563946;0;2022
KEMENTERIAN PERHUBUNGAN;JAWA BARAT;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Transportasi Darat;43353162000;43310230316;0;2022
KEMENTERIAN PERHUBUNGAN;JAWA BARAT;;0;0;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Penunjang Teknis Transportasi Darat;4,59968E+11;4,57519E+11;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pengelolaan Organisasi dan SDM Transportasi Darat;1,02806E+11;1,02662E+11;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Pelayanan Transportasi Darat;1,64186E+11;1,15201E+11;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Keselamatan dan Keamanan Transportasi Darat;38296539000;38296536733;0;2022
KEMENTERIAN PERHUBUNGAN;DKI JAKARTA;Infrastruktur Konektivitas Transportasi Darat;1,13655E+12;1,12897E+12;0;2022
KEMENTERIAN PERHUBUNGAN;ACEH;Infrastruktur Konektivitas Transportasi Darat;1914711000;1913343853;0;2022
KEMENTERIAN PERHUBUNGAN;ACEH;Pelayanan Transportasi Darat;38337162000;38300268869;0;2022
KEMENTERIAN PERHUBUNGAN;ACEH;Keselamatan dan Keamanan Transportasi Darat;16539003000;16514299922;0;2022
KEMENTERIAN PERHUBUNGAN;ACEH;Penunjang Teknis Transportasi Darat;2606485000;2501206953;0;2022
KEMENTERIAN PERHUBUNGAN;ACEH;Pengelolaan Organisasi dan SDM Transportasi Darat;6066314000;6064572203;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA UTARA;Infrastruktur Konektivitas Transportasi Darat;89172171000;89098602271;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA UTARA;Pelayanan Transportasi Darat;76808060000;76657669771;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA UTARA;Keselamatan dan Keamanan Transportasi Darat;24495768000;24245804864;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA UTARA;Penunjang Teknis Transportasi Darat;7429082000;7417764894;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA UTARA;Pengelolaan Organisasi dan SDM Transportasi Darat;18994179000;18526296103;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA UTARA;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Transportasi Darat;31212165000;29137766730;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA BARAT;Infrastruktur Konektivitas Transportasi Darat;18228094000;18213275213;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA BARAT;Pelayanan Transportasi Darat;7421741000;7402915462;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA BARAT;Keselamatan dan Keamanan Transportasi Darat;27180825000;26358346871;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA BARAT;Penunjang Teknis Transportasi Darat;2833456000;2831504161;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA BARAT;Pengelolaan Organisasi dan SDM Transportasi Darat;7957173000;7951471983;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA BARAT;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Transportasi Darat;19066196000;19065099909;0;2022
KEMENTERIAN PERHUBUNGAN;RIAU;Infrastruktur Konektivitas Transportasi Darat;43003369000;42942584970;0;2022
KEMENTERIAN PERHUBUNGAN;RIAU;Pelayanan Transportasi Darat;30161117000;30153852671;0;2022
KEMENTERIAN PERHUBUNGAN;RIAU;Keselamatan dan Keamanan Transportasi Darat;49765486000;49764218574;0;2022
KEMENTERIAN PERHUBUNGAN;RIAU;Penunjang Teknis Transportasi Darat;3496986000;3494435433;0;2022
KEMENTERIAN PERHUBUNGAN;RIAU;Pengelolaan Organisasi dan SDM Transportasi Darat;9756737000;9753673561;0;2022
KEMENTERIAN PERHUBUNGAN;RIAU;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Transportasi Darat;10569303000;10552164954;0;2022
KEMENTERIAN PERHUBUNGAN;JAMBI;Infrastruktur Konektivitas Transportasi Darat;9742168000;9732028747;0;2022
KEMENTERIAN PERHUBUNGAN;JAMBI;Pelayanan Transportasi Darat;9365319000;9337694951;0;2022
KEMENTERIAN PERHUBUNGAN;JAMBI;Keselamatan dan Keamanan Transportasi Darat;21302242000;20656776561;0;2022
KEMENTERIAN PERHUBUNGAN;JAMBI;Penunjang Teknis Transportasi Darat;2811516000;2755281529;0;2022
KEMENTERIAN PERHUBUNGAN;JAMBI;Pengelolaan Organisasi dan SDM Transportasi Darat;6689876000;6663540582;0;2022
KEMENTERIAN PERHUBUNGAN;JAMBI;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Transportasi Darat;17202261000;17160664099;0;2022
KEMENTERIAN PERHUBUNGAN;LAMPUNG;Infrastruktur Konektivitas Transportasi Darat;5958559000;5958559000;0;2022
KEMENTERIAN PERHUBUNGAN;LAMPUNG;Pelayanan Transportasi Darat;24626989000;24589210362;0;2022
KEMENTERIAN PERHUBUNGAN;LAMPUNG;Keselamatan dan Keamanan Transportasi Darat;20406171000;20349593219;0;2022
KEMENTERIAN PERHUBUNGAN;LAMPUNG;Penunjang Teknis Transportasi Darat;3875123000;3874747759;0;2022
KEMENTERIAN PERHUBUNGAN;LAMPUNG;Pengelolaan Organisasi dan SDM Transportasi Darat;7055399000;7055159501;0;2022
KEMENTERIAN PERHUBUNGAN;LAMPUNG;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Transportasi Darat;22423988000;22417077408;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA SELATAN;Infrastruktur Konektivitas Transportasi Darat;23678435000;23663950926;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA SELATAN;Pelayanan Transportasi Darat;1,28765E+11;1,28708E+11;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA SELATAN;Keselamatan dan Keamanan Transportasi Darat;34245661000;34224848087;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA SELATAN;Penunjang Teknis Transportasi Darat;5358285000;5345660499;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA SELATAN;Pengelolaan Organisasi dan SDM Transportasi Darat;11724912000;11660258190;0;2022
KEMENTERIAN PERHUBUNGAN;SUMATERA SELATAN;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Transportasi Darat;22166681000;21717256266;0;2022
KEMENTERIAN PERHUBUNGAN;BANTEN;Infrastruktur Konektivitas Transportasi Darat;4364676000;4362084634;0;2022
KEMENTERIAN PERHUBUNGAN;BANTEN;Pelayanan Transportasi Darat;50162714000;50105736427;0;2022
KEMENTERIAN PERHUBUNGAN;BANTEN;Keselamatan dan Keamanan Transportasi Darat;15439779000;15366754216;0;2022
KEMENTERIAN PERHUBUNGAN;BANTEN;Penunjang Teknis Transportasi Darat;6275954000;6226681648;0;2022
KEMENTERIAN PERHUBUNGAN;BANTEN;Pengelolaan Organisasi dan SDM Transportasi Darat;14541188000;14475245022;0;2022
KEMENTERIAN PERHUBUNGAN;BANTEN;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Transportasi Darat;8695235000;8677401945;0;2022
KEMENTERIAN PERHUBUNGAN;JAWA BARAT;Infrastruktur Konektivitas Transportasi Darat;5511486000;5463553064;0;2022
KEMENTERIAN PERHUBUNGAN;JAWA BARAT;Pelayanan Transportasi Darat;42550733000;42549575607;0;2022
KEMENTERIAN PERHUBUNGAN;JAWA TIMUR;Infrastruktur Konektivitas Transportasi Darat;7830047000;7825007500;0;2022
KEMENTERIAN PERHUBUNGAN;JAWA TIMUR;Pelayanan Transportasi Darat;1,23289E+11;1,23029E+11;0;2022
KEMENTERIAN PERHUBUNGAN;JAWA TIMUR;Keselamatan dan Keamanan Transportasi Darat;38625216000;38219535903;0;2022
KEMENTERIAN PERHUBUNGAN;JAWA TIMUR;Penunjang Teknis Transportasi Darat;6524604000;6504575913;0;2022
KEMENTERIAN PERHUBUNGAN;JAWA TIMUR;Pengelolaan Organisasi dan SDM Transportasi Darat;11140412000;10985134729;0;2022
KEMENTERIAN PERHUBUNGAN;JAWA TIMUR;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Transportasi Darat;48047589000;48017367202;0;2022
KEMENTERIAN PERHUBUNGAN;BALI;Infrastruktur Konektivitas Transportasi Darat;1,00434E+11;1,00403E+11;0;2022
KEMENTERIAN PERHUBUNGAN;BALI;Pelayanan Transportasi Darat;20410453000;20405970242;0;2022
KEMENTERIAN PERHUBUNGAN;BALI;Keselamatan dan Keamanan Transportasi Darat;31683250000;31527038702;0;2022
KEMENTERIAN PERHUBUNGAN;BALI;Penunjang Teknis Transportasi Darat;3194165000;3184028513;0;2022
KEMENTERIAN PERHUBUNGAN;BALI;Pengelolaan Organisasi dan SDM Transportasi Darat;11806818000;11801606238;0;2022
KEMENTERIAN PERHUBUNGAN;BALI;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Transportasi Darat;15589130000;15576633978;0;2022
KEMENTERIAN PERHUBUNGAN;NUSA TENGGARA TIMUR;Infrastruktur Konektivitas Transportasi Darat;92410180000;92359383840;0;2022
KEMENTERIAN PERHUBUNGAN;NUSA TENGGARA TIMUR;Pelayanan Transportasi Darat;22268512000;22238514113;0;2022
KEMENTERIAN PERHUBUNGAN;NUSA TENGGARA TIMUR;Keselamatan dan Keamanan Transportasi Darat;14252532000;14084258439;0;2022
KEMENTERIAN PERHUBUNGAN;NUSA TENGGARA TIMUR;Penunjang Teknis Transportasi Darat;2703473000;2688092378;0;2022
KEMENTERIAN PERHUBUNGAN;NUSA TENGGARA TIMUR;Pengelolaan Organisasi dan SDM Transportasi Darat;7089883000;7068425116;0;2022
KEMENTERIAN PERHUBUNGAN;NUSA TENGGARA TIMUR;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Transportasi Darat;8808827000;8808745646;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN BARAT;Infrastruktur Konektivitas Transportasi Darat;53599541000;46696955258;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN BARAT;Pelayanan Transportasi Darat;22910196000;22427577594;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN BARAT;Keselamatan dan Keamanan Transportasi Darat;25683510000;25128194778;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN BARAT;Penunjang Teknis Transportasi Darat;3762562000;3704675909;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN BARAT;Pengelolaan Organisasi dan SDM Transportasi Darat;7854984000;7754438496;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN SELATAN;Infrastruktur Konektivitas Transportasi Darat;2603338000;2600000000;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN SELATAN;Pelayanan Transportasi Darat;32322393000;32279384986;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN SELATAN;Keselamatan dan Keamanan Transportasi Darat;30722922000;30669373108;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN SELATAN;Penunjang Teknis Transportasi Darat;3302954000;3297546435;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN SELATAN;Pengelolaan Organisasi dan SDM Transportasi Darat;4956626000;4944486206;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN SELATAN;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Transportasi Darat;4706709000;4541658936;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN TENGAH;Infrastruktur Konektivitas Transportasi Darat;17546149000;17097158129;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN TENGAH;Pelayanan Transportasi Darat;5838666000;5830666587;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN TENGAH;Keselamatan dan Keamanan Transportasi Darat;19204756000;19105046548;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN TENGAH;Penunjang Teknis Transportasi Darat;2722161000;2721198433;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN TENGAH;Pengelolaan Organisasi dan SDM Transportasi Darat;8093564000;8083199935;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN TENGAH;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Transportasi Darat;9492481000;9470660131;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN TIMUR;Infrastruktur Konektivitas Transportasi Darat;29402394000;29375660782;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN TIMUR;Pelayanan Transportasi Darat;70283436000;70260217766;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN TIMUR;Keselamatan dan Keamanan Transportasi Darat;43842928000;43838331161;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN TIMUR;Penunjang Teknis Transportasi Darat;6366507000;6365864955;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN TIMUR;Pengelolaan Organisasi dan SDM Transportasi Darat;8619852000;8601656083;0;2022
KEMENTERIAN PERHUBUNGAN;KALIMANTAN TIMUR;Pengelolaan Perencanaan, Keuangan, BMN, dan Umum Transportasi Darat;8573931000;8573444662;0;2022
KEMENTERIAN PERHUBUNGAN;SULAWESI TENGGARA;Infrastruktur Konektivitas Transportasi Darat;71406858000;71406504000;0;2022
